Date/Time,Electricity:Facility [J](Hourly),InteriorEquipment:Electricity [J](Hourly),InteriorLights:Electricity [J](Hourly),DistrictCooling:Facility [J](Hourly),DistrictHeating:Facility [J](Hourly),Carbon Equivalent:Facility [kg](Hourly) 
 06/30  11:00:00,1333290.87955872,1197395.0195587199,135895.86,6482632.7191332089,0.0,0.0 
 06/30  12:00:00,1333290.87955872,1197395.0195587199,135895.86,7533951.6919923019,0.0,0.0 
 06/30  13:00:00,1333290.87955872,1197395.0195587199,135895.86,9103355.298640334,0.0,0.0 
 06/30  14:00:00,1333290.87955872,1197395.0195587199,135895.86,9566883.642524383,0.0,0.0 
 06/30  15:00:00,1333290.87955872,1197395.0195587199,135895.86,9516349.51324739,0.0,0.0 
 06/30  16:00:00,1333290.87955872,1197395.0195587199,135895.86,9028039.45373533,0.0,0.0 
 06/30  17:00:00,1390330.508754312,1254434.648754312,135895.86,8465445.521997022,0.0,0.0 
 06/30  18:00:00,1456126.4179499043,1311474.2779499039,144652.13999999999,7784985.996162042,0.0,0.0 
 06/30  19:00:00,1519221.814404408,1368511.738404408,150710.07599999998,7206116.90535954,0.0,0.0 
 06/30  20:00:00,1576261.4436000004,1425551.3676,150710.07599999998,6694350.324887207,0.0,0.0 
 06/30  21:00:00,1693006.065036011,1425551.3676,267454.69743601066,6069408.15903116,0.0,0.0 
 06/30  22:00:00,2414534.2961915659,1368511.738404408,1046022.5577871581,3991554.0433435274,0.0,0.0 
 06/30  23:00:00,1526226.368754312,1254434.648754312,271791.72,341961.3775465837,0.0,0.0 
 06/30  24:00:00,1197395.0195587199,1197395.0195587199,0.0,138667.79990200804,0.0,0.0 
 07/01  01:00:00,1197395.0195587199,1197395.0195587199,0.0,36372.330154975585,0.0,0.0 
 07/01  02:00:00,1197395.0195587199,1197395.0195587199,0.0,0.0,0.0,0.0 
 07/01  03:00:00,1197395.0195587199,1197395.0195587199,0.0,279649.96427687196,0.0,0.0 
 07/01  04:00:00,1197395.0195587199,1197395.0195587199,0.0,441657.8154690184,0.0,0.0 
 07/01  05:00:00,1197395.0195587199,1197395.0195587199,0.0,1019938.2562372681,0.0,0.0 
 07/01  06:00:00,1206151.2995587199,1197395.0195587199,8756.28,777911.7855969209,0.0,0.0 
 07/01  07:00:00,1486416.097949904,1311474.2779499039,174941.81999999999,19362.95550389789,0.0,0.0 
 07/01  08:00:00,1600493.1876,1425551.3676,174941.81999999999,3218575.55063347,0.0,0.0 
 07/01  09:00:00,1486416.097949904,1311474.2779499039,174941.81999999999,6426794.6478684269,0.0,0.0 
 07/01  10:00:00,1333290.87955872,1197395.0195587199,135895.86,7687222.113455467,0.0,0.0 
 07/01  11:00:00,1333290.87955872,1197395.0195587199,135895.86,8924029.862501936,0.0,0.0 
 07/01  12:00:00,1333290.87955872,1197395.0195587199,135895.86,9639585.972369014,0.0,0.0 
 07/01  13:00:00,1333290.87955872,1197395.0195587199,135895.86,10846791.628801994,0.0,0.0 
 07/01  14:00:00,1333290.87955872,1197395.0195587199,135895.86,11270359.456188165,0.0,0.0 
 07/01  15:00:00,1333290.87955872,1197395.0195587199,135895.86,11118269.079778769,0.0,0.0 
 07/01  16:00:00,1333290.87955872,1197395.0195587199,135895.86,10506468.915848695,0.0,0.0 
 07/01  17:00:00,1390330.508754312,1254434.648754312,135895.86,9728140.959741785,0.0,0.0 
 07/01  18:00:00,1456126.4179499043,1311474.2779499039,144652.13999999999,9007195.020841679,0.0,0.0 
 07/01  19:00:00,1519221.814404408,1368511.738404408,150710.07599999998,8475951.856430805,0.0,0.0 
 07/01  20:00:00,1576261.4436000004,1425551.3676,150710.07599999998,7895654.183699419,0.0,0.0 
 07/01  21:00:00,1695156.943008175,1425551.3676,269605.5754081749,6987161.4300861409,0.0,0.0 
 07/01  22:00:00,2414879.624393306,1368511.738404408,1046367.8859888986,5047651.226213157,0.0,0.0 
 07/01  23:00:00,1526226.368754312,1254434.648754312,271791.72,1651657.6076655116,0.0,0.0 
 07/01  24:00:00,1197395.0195587199,1197395.0195587199,0.0,264886.6767424373,0.0,0.0 
 07/02  01:00:00,1197395.0195587199,1197395.0195587199,0.0,157395.61619735123,0.0,0.0 
 07/02  02:00:00,1197395.0195587199,1197395.0195587199,0.0,65159.576285524374,0.0,0.0 
 07/02  03:00:00,1197395.0195587199,1197395.0195587199,0.0,499192.05474789426,0.0,0.0 
 07/02  04:00:00,1197395.0195587199,1197395.0195587199,0.0,645054.4135727158,0.0,0.0 
 07/02  05:00:00,1197395.0195587199,1197395.0195587199,0.0,699864.3821264958,0.0,0.0 
 07/02  06:00:00,1206151.2995587199,1197395.0195587199,8756.28,1560133.3078130105,0.0,0.0 
 07/02  07:00:00,1783992.253380102,1311474.2779499039,472517.9754301981,0.0,0.0,0.0 
 07/02  08:00:00,1729380.447237432,1425551.3676,303829.0796374322,0.0,0.0,0.0 
 07/02  09:00:00,1486416.097949904,1311474.2779499039,174941.81999999999,0.0,0.0,0.0 
 07/02  10:00:00,1333290.87955872,1197395.0195587199,135895.86,427138.5441794519,0.0,0.0 
 07/02  11:00:00,1333290.87955872,1197395.0195587199,135895.86,1681344.3834663467,0.0,0.0 
 07/02  12:00:00,1333290.87955872,1197395.0195587199,135895.86,2180454.9450827285,0.0,0.0 
 07/02  13:00:00,1333290.87955872,1197395.0195587199,135895.86,4028914.504780548,0.0,0.0 
 07/02  14:00:00,1333290.87955872,1197395.0195587199,135895.86,5390700.660694683,0.0,0.0 
 07/02  15:00:00,1333290.87955872,1197395.0195587199,135895.86,5149520.195427064,0.0,0.0 
 07/02  16:00:00,1333290.87955872,1197395.0195587199,135895.86,5380409.137084027,0.0,0.0 
 07/02  17:00:00,1390330.508754312,1254434.648754312,135895.86,5233894.97824017,0.0,0.0 
 07/02  18:00:00,1456126.4179499043,1311474.2779499039,144652.13999999999,4060663.1820349816,0.0,0.0 
 07/02  19:00:00,1519221.814404408,1368511.738404408,150710.07599999998,2236746.1796412647,0.0,0.0 
 07/02  20:00:00,1576261.4436000004,1425551.3676,150710.07599999998,1776887.111372411,0.0,0.0 
 07/02  21:00:00,1820570.794260078,1425551.3676,395019.4266600782,1312628.8321408437,0.0,0.0 
 07/02  22:00:00,2437628.475988839,1368511.738404408,1069116.7375844313,244234.47873778016,0.0,0.0 
 07/02  23:00:00,1526226.368754312,1254434.648754312,271791.72,82617.33026335464,0.0,0.0 
 07/02  24:00:00,1197395.0195587199,1197395.0195587199,0.0,15741.666759882679,0.0,0.0 
 07/03  01:00:00,1197395.0195587199,1197395.0195587199,0.0,0.0,0.0,0.0 
 07/03  02:00:00,1197395.0195587199,1197395.0195587199,0.0,0.0,0.0,0.0 
 07/03  03:00:00,1197395.0195587199,1197395.0195587199,0.0,0.0,0.0,0.0 
 07/03  04:00:00,1197395.0195587199,1197395.0195587199,0.0,0.0,0.0,0.0 
 07/03  05:00:00,1197395.0195587199,1197395.0195587199,0.0,0.0,0.0,0.0 
 07/03  06:00:00,1342047.15955872,1197395.0195587199,144652.13999999999,264897.77653612827,0.0,0.0 
 07/03  07:00:00,1575405.8526655208,1311474.2779499039,263931.57471561696,84005.26152331308,0.0,0.0 
 07/03  08:00:00,1600493.1876,1425551.3676,174941.81999999999,0.0,0.0,0.0 
 07/03  09:00:00,1486416.097949904,1311474.2779499039,174941.81999999999,0.0,0.0,0.0 
 07/03  10:00:00,1333290.87955872,1197395.0195587199,135895.86,0.0,0.0,0.0 
 07/03  11:00:00,1333290.87955872,1197395.0195587199,135895.86,57376.43864692852,0.0,0.0 
 07/03  12:00:00,1333290.87955872,1197395.0195587199,135895.86,902459.260406161,0.0,0.0 
 07/03  13:00:00,1333290.87955872,1197395.0195587199,135895.86,2797325.625189453,0.0,0.0 
 07/03  14:00:00,1333290.87955872,1197395.0195587199,135895.86,4943318.083761699,0.0,0.0 
 07/03  15:00:00,1333290.87955872,1197395.0195587199,135895.86,5480437.588907467,0.0,0.0 
 07/03  16:00:00,1333290.87955872,1197395.0195587199,135895.86,5176520.649719404,0.0,0.0 
 07/03  17:00:00,1390330.508754312,1254434.648754312,135895.86,4116475.4576631088,0.0,0.0 
 07/03  18:00:00,1456126.4179499043,1311474.2779499039,144652.13999999999,2511254.909895406,0.0,0.0 
 07/03  19:00:00,1519221.814404408,1368511.738404408,150710.07599999998,992915.0965056229,0.0,0.0 
 07/03  20:00:00,2058680.2577556142,1425551.3676,633128.890155614,307377.701605109,0.0,0.0 
 07/03  21:00:00,2566483.1135633878,1425551.3676,1140931.745963388,80479.12952945836,0.0,0.0 
 07/03  22:00:00,2496471.0382560875,1368511.738404408,1127959.29985168,0.0,0.0,0.0 
 07/03  23:00:00,1526226.368754312,1254434.648754312,271791.72,158.10120338060319,0.0,0.0 
 07/03  24:00:00,1197395.0195587199,1197395.0195587199,0.0,262808.21957930739,0.0,0.0 
 07/04  01:00:00,1197395.0195587199,1197395.0195587199,0.0,264630.6709440038,0.0,0.0 
 07/04  02:00:00,1197395.0195587199,1197395.0195587199,0.0,155695.75122109304,0.0,0.0 
 07/04  03:00:00,1197395.0195587199,1197395.0195587199,0.0,25529.605653161234,0.0,0.0 
 07/04  04:00:00,1197395.0195587199,1197395.0195587199,0.0,37925.862623143796,0.0,0.0 
 07/04  05:00:00,1197395.0195587199,1197395.0195587199,0.0,426952.2639166221,0.0,0.0 
 07/04  06:00:00,1342047.15955872,1197395.0195587199,144652.13999999999,1074534.2077015539,0.0,0.0 
 07/04  07:00:00,1486416.097949904,1311474.2779499039,174941.81999999999,934827.8977314051,0.0,0.0 
 07/04  08:00:00,1600493.1876,1425551.3676,174941.81999999999,2969339.398804631,0.0,0.0 
 07/04  09:00:00,1486416.097949904,1311474.2779499039,174941.81999999999,3211342.252017366,0.0,0.0 
 07/04  10:00:00,1333290.87955872,1197395.0195587199,135895.86,3473101.5059953175,0.0,0.0 
 07/04  11:00:00,1333290.87955872,1197395.0195587199,135895.86,2824817.9366303447,0.0,0.0 
 07/04  12:00:00,1333290.87955872,1197395.0195587199,135895.86,4256447.192685777,0.0,0.0 
 07/04  13:00:00,1333290.87955872,1197395.0195587199,135895.86,4791771.702044545,0.0,0.0 
 07/04  14:00:00,1333290.87955872,1197395.0195587199,135895.86,5593861.061925502,0.0,0.0 
 07/04  15:00:00,1333290.87955872,1197395.0195587199,135895.86,6451042.612920996,0.0,0.0 
 07/04  16:00:00,1333290.87955872,1197395.0195587199,135895.86,6446747.626174945,0.0,0.0 
 07/04  17:00:00,1390330.508754312,1254434.648754312,135895.86,6214551.578612944,0.0,0.0 
 07/04  18:00:00,1456126.4179499043,1311474.2779499039,144652.13999999999,5898166.311648327,0.0,0.0 
 07/04  19:00:00,1519221.814404408,1368511.738404408,150710.07599999998,5551920.786226964,0.0,0.0 
 07/04  20:00:00,1576261.4436000004,1425551.3676,150710.07599999998,3514309.1838234669,0.0,0.0 
 07/04  21:00:00,1706602.9615587467,1425551.3676,281051.59395874667,2102412.536186285,0.0,0.0 
 07/04  22:00:00,2417032.9886845496,1368511.738404408,1048521.2502801416,418140.6980522509,0.0,0.0 
 07/04  23:00:00,1526226.368754312,1254434.648754312,271791.72,617054.8466896231,0.0,0.0 
 07/04  24:00:00,1197395.0195587199,1197395.0195587199,0.0,977875.7721935737,0.0,0.0 
 07/05  01:00:00,1197395.0195587199,1197395.0195587199,0.0,692802.5921398596,0.0,0.0 
 07/05  02:00:00,1197395.0195587199,1197395.0195587199,0.0,470994.18353524399,0.0,0.0 
 07/05  03:00:00,1197395.0195587199,1197395.0195587199,0.0,293131.2936988281,0.0,0.0 
 07/05  04:00:00,1197395.0195587199,1197395.0195587199,0.0,257442.3947028389,0.0,0.0 
 07/05  05:00:00,1197395.0195587199,1197395.0195587199,0.0,199631.92213184993,0.0,0.0 
 07/05  06:00:00,1862704.3443396618,1197395.0195587199,665309.3247809414,448631.1044411017,0.0,0.0 
 07/05  07:00:00,1486416.097949904,1311474.2779499039,174941.81999999999,344033.4138087001,0.0,0.0 
 07/05  08:00:00,1600493.1876,1425551.3676,174941.81999999999,378576.289236941,0.0,0.0 
 07/05  09:00:00,1486416.097949904,1311474.2779499039,174941.81999999999,103650.19190252142,0.0,0.0 
 07/05  10:00:00,1333290.87955872,1197395.0195587199,135895.86,1157615.4253433315,0.0,0.0 
 07/05  11:00:00,1333290.87955872,1197395.0195587199,135895.86,1845705.677760487,0.0,0.0 
 07/05  12:00:00,1333290.87955872,1197395.0195587199,135895.86,3235341.268820235,0.0,0.0 
 07/05  13:00:00,1333290.87955872,1197395.0195587199,135895.86,4594404.9234147169,0.0,0.0 
 07/05  14:00:00,1333290.87955872,1197395.0195587199,135895.86,5963059.913225462,0.0,0.0 
 07/05  15:00:00,1333290.87955872,1197395.0195587199,135895.86,6821547.058398564,0.0,0.0 
 07/05  16:00:00,1333290.87955872,1197395.0195587199,135895.86,7149929.553868024,0.0,0.0 
 07/05  17:00:00,1390330.508754312,1254434.648754312,135895.86,6732441.90015429,0.0,0.0 
 07/05  18:00:00,1456126.4179499043,1311474.2779499039,144652.13999999999,6265057.914857227,0.0,0.0 
 07/05  19:00:00,1519221.814404408,1368511.738404408,150710.07599999998,5922853.60313851,0.0,0.0 
 07/05  20:00:00,1576261.4436000004,1425551.3676,150710.07599999998,4687721.577665688,0.0,0.0 
 07/05  21:00:00,1714669.957831043,1425551.3676,289118.59023104308,2879221.4046329,0.0,0.0 
 07/05  22:00:00,2418462.7631285309,1368511.738404408,1049951.0247241229,914554.5519590798,0.0,0.0 
 07/05  23:00:00,1526226.368754312,1254434.648754312,271791.72,142913.98888133945,0.0,0.0 
 07/05  24:00:00,1197395.0195587199,1197395.0195587199,0.0,220684.32255688637,0.0,0.0 
 07/06  01:00:00,1197395.0195587199,1197395.0195587199,0.0,841135.0691593299,0.0,0.0 
 07/06  02:00:00,1197395.0195587199,1197395.0195587199,0.0,707814.7205280216,0.0,0.0 
 07/06  03:00:00,1197395.0195587199,1197395.0195587199,0.0,578778.1221731179,0.0,0.0 
 07/06  04:00:00,1197395.0195587199,1197395.0195587199,0.0,391756.03319434539,0.0,0.0 
 07/06  05:00:00,1197395.0195587199,1197395.0195587199,0.0,634881.9141819113,0.0,0.0 
 07/06  06:00:00,1342047.15955872,1197395.0195587199,144652.13999999999,1693322.577638748,0.0,0.0 
 07/06  07:00:00,1486416.097949904,1311474.2779499039,174941.81999999999,3280341.8102901999,0.0,0.0 
 07/06  08:00:00,1600493.1876,1425551.3676,174941.81999999999,3707252.1619162366,0.0,0.0 
 07/06  09:00:00,1486416.097949904,1311474.2779499039,174941.81999999999,5447923.644802092,0.0,0.0 
 07/06  10:00:00,1333290.87955872,1197395.0195587199,135895.86,6461425.601022704,0.0,0.0 
 07/06  11:00:00,1333290.87955872,1197395.0195587199,135895.86,7213151.298632428,0.0,0.0 
 07/06  12:00:00,1333290.87955872,1197395.0195587199,135895.86,7927930.610119414,0.0,0.0 
 07/06  13:00:00,1333290.87955872,1197395.0195587199,135895.86,8655716.362476228,0.0,0.0 
 07/06  14:00:00,1333290.87955872,1197395.0195587199,135895.86,8541843.228868254,0.0,0.0 
 07/06  15:00:00,1333290.87955872,1197395.0195587199,135895.86,7869870.4140305039,0.0,0.0 
 07/06  16:00:00,1333290.87955872,1197395.0195587199,135895.86,7245270.929811739,0.0,0.0 
 07/06  17:00:00,1390330.508754312,1254434.648754312,135895.86,6028133.319888122,0.0,0.0 
 07/06  18:00:00,1456126.4179499043,1311474.2779499039,144652.13999999999,3915454.3501423967,0.0,0.0 
 07/06  19:00:00,1519221.814404408,1368511.738404408,150710.07599999998,2085080.213172244,0.0,0.0 
 07/06  20:00:00,2366756.9257298589,1425551.3676,941205.5581298587,1039244.9800657865,0.0,0.0 
 07/06  21:00:00,2690279.8744145187,1425551.3676,1264728.5068145185,734099.53449432,0.0,0.0 
 07/06  22:00:00,2502128.9348681529,1368511.738404408,1133617.196463745,171860.09628305379,0.0,0.0 
 07/06  23:00:00,1526226.368754312,1254434.648754312,271791.72,1675655.7403046578,0.0,0.0 
 07/06  24:00:00,1197395.0195587199,1197395.0195587199,0.0,1223517.8497054133,0.0,0.0 
 07/07  01:00:00,1197395.0195587199,1197395.0195587199,0.0,1004361.618679354,0.0,0.0 
 07/07  02:00:00,1197395.0195587199,1197395.0195587199,0.0,844852.2228477892,0.0,0.0 
 07/07  03:00:00,1197395.0195587199,1197395.0195587199,0.0,705831.3157084163,0.0,0.0 
 07/07  04:00:00,1197395.0195587199,1197395.0195587199,0.0,600198.5168220912,0.0,0.0 
 07/07  05:00:00,1197395.0195587199,1197395.0195587199,0.0,438189.0019606316,0.0,0.0 
 07/07  06:00:00,2195202.4849116506,1197395.0195587199,997807.4653529301,791960.3803170882,0.0,0.0 
 07/07  07:00:00,1974792.3640297924,1311474.2779499039,663318.0860798884,692423.8956489201,0.0,0.0 
 07/07  08:00:00,1624558.1201908135,1425551.3676,199006.75259081348,97505.3304026493,0.0,0.0 
 07/07  09:00:00,1486416.097949904,1311474.2779499039,174941.81999999999,0.0,0.0,0.0 
 07/07  10:00:00,1333290.87955872,1197395.0195587199,135895.86,0.0,0.0,0.0 
 07/07  11:00:00,1333290.87955872,1197395.0195587199,135895.86,329691.0935826524,0.0,0.0 
 07/07  12:00:00,1333290.87955872,1197395.0195587199,135895.86,2016855.9705102207,0.0,0.0 
 07/07  13:00:00,1333290.87955872,1197395.0195587199,135895.86,3290131.980907287,0.0,0.0 
 07/07  14:00:00,1333290.87955872,1197395.0195587199,135895.86,4833765.668829239,0.0,0.0 
 07/07  15:00:00,1333290.87955872,1197395.0195587199,135895.86,5006530.895749533,0.0,0.0 
 07/07  16:00:00,1333290.87955872,1197395.0195587199,135895.86,4184626.3299968719,0.0,0.0 
 07/07  17:00:00,1390330.508754312,1254434.648754312,135895.86,3592892.769837331,0.0,0.0 
 07/07  18:00:00,1456126.4179499043,1311474.2779499039,144652.13999999999,2431898.362106938,0.0,0.0 
 07/07  19:00:00,1519221.814404408,1368511.738404408,150710.07599999998,1373740.3036343277,0.0,0.0 
 07/07  20:00:00,1576261.4436000004,1425551.3676,150710.07599999998,693825.5241778975,0.0,0.0 
 07/07  21:00:00,1910743.7486568148,1425551.3676,485192.38105681459,445688.4810501769,0.0,0.0 
 07/07  22:00:00,2450242.241041277,1368511.738404408,1081730.5026368697,3997.685346309655,0.0,0.0 
 07/07  23:00:00,1526226.368754312,1254434.648754312,271791.72,113996.827756863,0.0,0.0 
 07/07  24:00:00,1197395.0195587199,1197395.0195587199,0.0,528068.9592107814,0.0,0.0 
 07/08  01:00:00,1197395.0195587199,1197395.0195587199,0.0,467782.32190941096,0.0,0.0 
 07/08  02:00:00,1197395.0195587199,1197395.0195587199,0.0,372472.25974817518,0.0,0.0 
 07/08  03:00:00,1197395.0195587199,1197395.0195587199,0.0,266151.86047562709,0.0,0.0 
 07/08  04:00:00,1197395.0195587199,1197395.0195587199,0.0,160820.36518917327,0.0,0.0 
 07/08  05:00:00,1197395.0195587199,1197395.0195587199,0.0,82103.98434599678,0.0,0.0 
 07/08  06:00:00,1244053.6598262895,1197395.0195587199,46658.640267569615,16227.411338287468,0.0,0.0 
 07/08  07:00:00,2254753.231472106,1311474.2779499039,943278.9535222027,460716.85960850786,0.0,0.0 
 07/08  08:00:00,1881733.1028471534,1425551.3676,456181.7352471533,271996.9284605046,0.0,0.0 
 07/08  09:00:00,1486416.097949904,1311474.2779499039,174941.81999999999,277190.4147162948,0.0,0.0 
 07/08  10:00:00,1333290.87955872,1197395.0195587199,135895.86,0.0,0.0,0.0 
 07/08  11:00:00,1333290.87955872,1197395.0195587199,135895.86,0.0,0.0,0.0 
 07/08  12:00:00,1333290.87955872,1197395.0195587199,135895.86,0.0,0.0,0.0 
 07/08  13:00:00,1333290.87955872,1197395.0195587199,135895.86,0.0,0.0,0.0 
 07/08  14:00:00,1333290.87955872,1197395.0195587199,135895.86,0.0,0.0,0.0 
 07/08  15:00:00,1333290.87955872,1197395.0195587199,135895.86,130291.05844496296,0.0,0.0 
 07/08  16:00:00,1333290.87955872,1197395.0195587199,135895.86,1371509.9197865732,0.0,0.0 
 07/08  17:00:00,1390330.508754312,1254434.648754312,135895.86,1384337.0631291399,0.0,0.0 
 07/08  18:00:00,1456126.4179499043,1311474.2779499039,144652.13999999999,712158.7078194339,0.0,0.0 
 07/08  19:00:00,1519221.814404408,1368511.738404408,150710.07599999998,2087714.8431095025,0.0,0.0 
 07/08  20:00:00,1576261.4436000004,1425551.3676,150710.07599999998,1776433.2208639174,0.0,0.0 
 07/08  21:00:00,1766085.8672652792,1425551.3676,340534.49966527897,478740.75082578256,0.0,0.0 
 07/08  22:00:00,2428806.0400594559,1368511.738404408,1060294.3016550483,2234.4965343809119,0.0,0.0 
 07/08  23:00:00,1526226.368754312,1254434.648754312,271791.72,0.0,0.0,0.0 
 07/08  24:00:00,1197395.0195587199,1197395.0195587199,0.0,0.0,0.0,0.0 
 07/09  01:00:00,1197395.0195587199,1197395.0195587199,0.0,0.0,0.0,0.0 
 07/09  02:00:00,1197395.0195587199,1197395.0195587199,0.0,0.0,0.0,0.0 
 07/09  03:00:00,1197395.0195587199,1197395.0195587199,0.0,0.0,0.0,0.0 
 07/09  04:00:00,1197395.0195587199,1197395.0195587199,0.0,0.0,0.0,0.0 
 07/09  05:00:00,1197395.0195587199,1197395.0195587199,0.0,0.0,0.0,0.0 
 07/09  06:00:00,1243731.829144477,1197395.0195587199,46336.809585756935,0.0,0.0,0.0 
 07/09  07:00:00,1820228.8342372259,1311474.2779499039,508754.55628732228,0.0,0.0,0.0 
 07/09  08:00:00,1600493.1876,1425551.3676,174941.81999999999,0.0,0.0,0.0 
 07/09  09:00:00,1486416.097949904,1311474.2779499039,174941.81999999999,0.0,0.0,0.0 
 07/09  10:00:00,1333290.87955872,1197395.0195587199,135895.86,0.0,0.0,0.0 
 07/09  11:00:00,1333290.87955872,1197395.0195587199,135895.86,0.0,0.0,0.0 
 07/09  12:00:00,1333290.87955872,1197395.0195587199,135895.86,32037.616749401648,0.0,0.0 
 07/09  13:00:00,1333290.87955872,1197395.0195587199,135895.86,1099834.4840414087,0.0,0.0 
 07/09  14:00:00,1333290.87955872,1197395.0195587199,135895.86,2017855.0007095775,0.0,0.0 
 07/09  15:00:00,1333290.87955872,1197395.0195587199,135895.86,1977316.1668076355,0.0,0.0 
 07/09  16:00:00,1333290.87955872,1197395.0195587199,135895.86,1984107.0167173984,0.0,0.0 
 07/09  17:00:00,1390330.508754312,1254434.648754312,135895.86,756175.3105116909,0.0,0.0 
 07/09  18:00:00,1456126.4179499043,1311474.2779499039,144652.13999999999,261867.61009386206,0.0,0.0 
 07/09  19:00:00,1519221.814404408,1368511.738404408,150710.07599999998,298017.1905278776,0.0,0.0 
 07/09  20:00:00,1576261.4436000004,1425551.3676,150710.07599999998,190927.65827317144,0.0,0.0 
 07/09  21:00:00,1912878.7108782475,1425551.3676,487327.3432782473,94165.98555601547,0.0,0.0 
 07/09  22:00:00,2445400.7322813209,1368511.738404408,1076888.993876913,0.0,0.0,0.0 
 07/09  23:00:00,1526226.368754312,1254434.648754312,271791.72,0.0,0.0,0.0 
 07/09  24:00:00,1197395.0195587199,1197395.0195587199,0.0,0.0,0.0,0.0 
 07/10  01:00:00,1197395.0195587199,1197395.0195587199,0.0,0.0,0.0,0.0 
 07/10  02:00:00,1197395.0195587199,1197395.0195587199,0.0,0.0,0.0,0.0 
 07/10  03:00:00,1197395.0195587199,1197395.0195587199,0.0,0.0,0.0,0.0 
 07/10  04:00:00,1197395.0195587199,1197395.0195587199,0.0,0.0,0.0,0.0 
 07/10  05:00:00,1197395.0195587199,1197395.0195587199,0.0,0.0,0.0,0.0 
 07/10  06:00:00,2228415.7416058036,1197395.0195587199,1031020.7220470832,0.0,0.0,0.0 
 07/10  07:00:00,2051881.1725777367,1311474.2779499039,740406.8946278326,0.0,0.0,0.0 
 07/10  08:00:00,1806530.0036920498,1425551.3676,380978.63609204956,0.0,0.0,0.0 
 07/10  09:00:00,1486416.097949904,1311474.2779499039,174941.81999999999,0.0,0.0,0.0 
 07/10  10:00:00,1333290.87955872,1197395.0195587199,135895.86,0.0,0.0,0.0 
 07/10  11:00:00,1333290.87955872,1197395.0195587199,135895.86,0.0,0.0,0.0 
 07/10  12:00:00,1333290.87955872,1197395.0195587199,135895.86,0.0,0.0,0.0 
 07/10  13:00:00,1333290.87955872,1197395.0195587199,135895.86,0.0,0.0,0.0 
 07/10  14:00:00,1333290.87955872,1197395.0195587199,135895.86,0.0,0.0,0.0 
 07/10  15:00:00,1333290.87955872,1197395.0195587199,135895.86,0.0,0.0,0.0 
 07/10  16:00:00,1340454.9025218904,1197395.0195587199,143059.88296317048,0.0,0.0,0.0 
 07/10  17:00:00,1390330.508754312,1254434.648754312,135895.86,0.0,0.0,0.0 
 07/10  18:00:00,1523786.4963557339,1311474.2779499039,212312.21840582987,0.0,0.0,0.0 
 07/10  19:00:00,1519221.814404408,1368511.738404408,150710.07599999998,0.0,0.0,0.0 
 07/10  20:00:00,1576261.4436000004,1425551.3676,150710.07599999998,0.0,0.0,0.0 
 07/10  21:00:00,1882821.9669035525,1425551.3676,457270.59930355226,0.0,0.0,0.0 
 07/10  22:00:00,2446100.2839347145,1368511.738404408,1077588.5455303067,0.0,0.0,0.0 
 07/10  23:00:00,1526226.368754312,1254434.648754312,271791.72,0.0,0.0,0.0 
 07/10  24:00:00,1197395.0195587199,1197395.0195587199,0.0,0.0,0.0,0.0 
 07/11  01:00:00,1197395.0195587199,1197395.0195587199,0.0,0.0,0.0,0.0 
 07/11  02:00:00,1197395.0195587199,1197395.0195587199,0.0,0.0,0.0,0.0 
 07/11  03:00:00,1197395.0195587199,1197395.0195587199,0.0,0.0,0.0,0.0 
 07/11  04:00:00,1197395.0195587199,1197395.0195587199,0.0,0.0,0.0,0.0 
 07/11  05:00:00,1197395.0195587199,1197395.0195587199,0.0,0.0,0.0,0.0 
 07/11  06:00:00,2229296.257656971,1197395.0195587199,1031901.2380982507,0.0,0.0,0.0 
 07/11  07:00:00,2053154.98298183,1311474.2779499039,741680.7050319259,0.0,0.0,0.0 
 07/11  08:00:00,1808007.5535456399,1425551.3676,382456.18594563988,0.0,0.0,0.0 
 07/11  09:00:00,1486416.097949904,1311474.2779499039,174941.81999999999,0.0,0.0,0.0 
 07/11  10:00:00,1333290.87955872,1197395.0195587199,135895.86,0.0,0.0,0.0 
 07/11  11:00:00,1333290.87955872,1197395.0195587199,135895.86,0.0,0.0,0.0 
 07/11  12:00:00,1333290.87955872,1197395.0195587199,135895.86,0.0,0.0,0.0 
 07/11  13:00:00,1333290.87955872,1197395.0195587199,135895.86,0.0,0.0,0.0 
 07/11  14:00:00,1333290.87955872,1197395.0195587199,135895.86,0.0,0.0,0.0 
 07/11  15:00:00,1333290.87955872,1197395.0195587199,135895.86,0.0,0.0,0.0 
